"UNIQUE_ID","Occupation_42","ACT","DEGREE","insee_code","SEX","CURRENT_AGE","Familty_type","is_student","target"
73933,"csp_5_6","act1-1","DIPL1","75119","Male",61,"TYPEM4|4",FALSE,32.7762
73934,"csp_5_6","act1-1","DIPL3","75119","Female",56,"TYPEM2|0",FALSE,38.0637
73935,"csp_8_6","act2-4","DIPL11","75119","Female",65,"TYPEM4|4",FALSE,60.3752
73937,"csp_4_6","act1-1","DIPL13","75119","Female",38,"TYPEM4|1",FALSE,43.564
73939,"csp_3_7","act1-1","DIPL18","75119","Female",28,"TYPEM1|2",FALSE,44.6739
73946,"csp_4_6","act1-1","DIPL3","75119","Male",30,"TYPEM4|3",FALSE,36.3014
73950,"csp_4_3","act1-1","DIPL17","75119","Male",27,"TYPEM1|1",TRUE,33.6452
73951,"csp_5_6","act1-1","DIPL16","75119","Male",38,"TYPEM4|1",FALSE,37.204
73953,"csp_3_7","act1-1","DIPL18","75119","Female",34,"TYPEM4|1",FALSE,41.8141
73959,"csp_8_4","act2-2","DIPL18","75119","Female",25,"TYPEM4|4",TRUE,38.7555
73960,"csp_3_8","act1-1","DIPL18","75119","Female",37,"TYPEM4|1",FALSE,45.3317
73962,"csp_3_8","act1-1","DIPL16","75119","Male",24,"TYPEM3|2",TRUE,19.484
73963,"csp_8_6","act2-4","DIPL17","75119","Female",79,"TYPEM4|4",FALSE,63.1721
73964,"csp_4_3","act1-1","DIPL14","75119","Female",57,"TYPEM1|2",FALSE,43.7343
73966,"csp_5_6","act1-1","DIPL2","75119","Female",57,"TYPEM4|1",FALSE,56.7275
73967,"csp_3_3","act1-1","DIPL17","75119","Male",47,"TYPEM4|1",FALSE,35.1028
73969,"csp_5_6","act1-1","DIPL13","75119","Female",34,"TYPEM4|1",FALSE,42.1718
73970,"csp_5_4","act1-2","DIPL3","75119","Female",33,"TYPEM4|2",FALSE,43.0254
73973,"csp_8_4","act2-2","DIPL17","75119","Female",23,"TYPEM1|2",TRUE,39.6441
73975,"csp_4_6","act1-1","DIPL17","75119","Female",34,"TYPEM1|2",FALSE,32.691
73978,"csp_3_7","act1-1","DIPL18","75119","Female",29,"TYPEM1|2",FALSE,42.8691
73979,"csp_3_7","act1-1","DIPL18","75119","Female",37,"TYPEM4|1",FALSE,41.6953
73980,"csp_6_3","act1-1","DIPL18","75119","Male",51,"TYPEM4|1",FALSE,40.0973
73983,"csp_3_1","act1-1","DIPL18","75119","Female",32,"TYPEM1|2",FALSE,49.4008
73984,"csp_3_8","act1-1","DIPL18","75119","Male",27,"TYPEM4|1",FALSE,39.225
73989,"csp_4_6","act1-2","DIPL18","75119","Male",48,"TYPEM4|3",FALSE,36.9521
73990,"csp_3_8","act1-1","DIPL18","75119","Female",37,"TYPEM4|1",FALSE,45.5683
73992,"csp_5_2","act1-1","DIPL18","75119","Male",30,"TYPEM1|1",FALSE,28.1566
73993,"csp_2_3","act1-1","DIPL18","75119","Male",44,"TYPEM4|1",FALSE,26.9728
73996,"csp_2_1","act1-1","DIPL14","75119","Male",19,"TYPEM3|2",TRUE,49.621
73997,"csp_3_5","act1-1","DIPL17","75119","Female",32,"TYPEM1|2",FALSE,40.6221
73998,"csp_3_5","act1-1","DIPL18","75119","Female",61,"TYPEM1|2",FALSE,48.6888
73999,"csp_4_6","act1-1","DIPL16","75119","Female",39,"TYPEM4|1",FALSE,38.3671
74000,"csp_8_4","act2-2","DIPL14","75119","Female",18,"TYPEM3|1",TRUE,31.5341
74003,"csp_8_1","act1-2","DIPL3","75119","Female",21,"TYPEM4|2",FALSE,40.4986
74004,"csp_4_3","act1-1","DIPL1","75119","Female",51,"TYPEM4|1",FALSE,36.2156
74009,"csp_7_7","act2-1","DIPL1","75119","Female",67,"TYPEM1|2",FALSE,56.9004
74011,"csp_8_4","act2-2","DIPL14","75119","Male",22,"TYPEM2|0",TRUE,23.6871
74012,"csp_7_4","act2-1","DIPL14","75119","Female",72,"TYPEM2|0",FALSE,51.8927
74014,"csp_5_5","act1-1","DIPL15","75119","Female",30,"TYPEM4|1",FALSE,41.1446
74015,"csp_3_4","act1-1","DIPL18","75119","Female",56,"TYPEM4|1",FALSE,44.0748
74016,"csp_3_7","act1-1","DIPL18","75119","Male",36,"TYPEM4|1",FALSE,34.7094
74018,"csp_4_3","act1-1","DIPL16","75119","Female",30,"TYPEM4|1",FALSE,23.2158
74019,"csp_5_4","act1-1","DIPL16","75119","Female",32,"TYPEM1|2",FALSE,37.5383
74021,"csp_8_6","act2-4","DIPL12","75119","Female",81,"TYPEM1|2",FALSE,72.4853
74023,"csp_8_4","act2-2","DIPL14","75119","Female",22,"TYPEM4|1",TRUE,45.1343
74024,"csp_4_5","act1-1","DIPL13","75119","Female",57,"TYPEM4|3",FALSE,45.4362
74026,"csp_3_8","act1-1","DIPL15","75119","Female",28,"TYPEM4|1",FALSE,39.3271
74028,"csp_3_7","act1-1","DIPL18","75119","Female",34,"TYPEM4|1",FALSE,48.1635
74030,"csp_4_6","act1-1","DIPL17","75119","Female",32,"TYPEM1|2",FALSE,41.2522
74036,"csp_3_3","act1-1","DIPL12","75119","Female",66,"TYPEM3|2",FALSE,43.2558
74037,"csp_7_7","act2-1","DIPL2","75119","Male",80,"TYPEM4|4",FALSE,54.625
74040,"csp_3_4","act1-1","DIPL19","75119","Male",36,"TYPEM4|1",FALSE,30.9951
74041,"csp_8_6","act2-4","DIPL17","75119","Female",70,"TYPEM4|2",FALSE,58.2522
74043,"csp_7_4","act2-1","DIPL18","75119","Male",64,"TYPEM4|4",FALSE,45.1516
74044,"csp_3_1","act1-1","DIPL18","75119","Female",53,"TYPEM1|2",FALSE,58.6677
74045,"csp_3_7","act1-1","DIPL17","75119","Male",43,"TYPEM1|1",FALSE,41.8829
74046,"csp_8_6","act2-4","DIPL17","75119","Female",78,"TYPEM1|2",FALSE,64.3874
74049,"csp_4_6","act1-1","DIPL13","75119","Male",59,"TYPEM1|1",FALSE,37.3966
74052,"csp_4_6","act1-1","DIPL17","75119","Female",28,"TYPEM1|2",FALSE,42.4289
74057,"csp_3_7","act1-1","DIPL18","75119","Male",55,"TYPEM4|1",FALSE,38.526
74060,"csp_6_7","act1-2","DIPL3","75119","Male",32,"TYPEM4|4",FALSE,30.7791
74064,"csp_5_2","act1-1","DIPL14","75119","Female",63,"TYPEM1|2",FALSE,52.1459
74066,"csp_7_8","act2-1","DIPL1","75119","Female",84,"TYPEM1|2",FALSE,62.7722
74067,"csp_6_8","act1-1","DIPL13","75119","Male",67,"TYPEM4|2",FALSE,32.2875
74068,"csp_8_1","act1-2","DIPL14","75119","Female",23,"TYPEM2|0",TRUE,34.8262
74070,"csp_3_4","act1-1","DIPL18","75119","Female",28,"TYPEM2|0",FALSE,18.4498
74071,"csp_8_5","act2-5","DIPL12","75119","Male",19,"TYPEM3|1",TRUE,34.4938
74072,"csp_7_4","act2-1","DIPL16","75119","Female",73,"TYPEM1|2",FALSE,58.3374
74073,"csp_8_4","act2-2","DIPL15","75119","Male",16,"TYPEM3|2",TRUE,29.6186
74074,"csp_3_8","act1-1","DIPL18","75119","Male",30,"TYPEM1|1",FALSE,30.8712
74075,"csp_7_4","act2-1","DIPL18","75119","Male",78,"TYPEM4|2",FALSE,48.3118
74076,"csp_3_7","act1-1","DIPL18","75119","Male",30,"TYPEM4|1",FALSE,27.7027
74078,"csp_3_8","act1-1","DIPL13","75119","Female",68,"TYPEM1|2",FALSE,48.8864
74079,"csp_7_5","act2-1","DIPL17","75119","Male",66,"TYPEM1|1",FALSE,48.5351
74080,"csp_6_4","act1-1","DIPL3","75119","Male",36,"TYPEM3|2",FALSE,29.4852
74082,"csp_3_7","act1-1","DIPL18","75119","Male",34,"TYPEM1|1",FALSE,29.2234
74083,"csp_7_5","act2-1","DIPL17","75119","Female",75,"TYPEM1|2",FALSE,60.7873
74089,"csp_5_5","act1-2","DIPL18","75119","Male",35,"TYPEM1|1",FALSE,37.1191
74090,"csp_4_6","act1-2","DIPL18","75119","Female",34,"TYPEM1|2",FALSE,47.9361
74091,"csp_7_5","act2-1","DIPL15","75119","Male",59,"TYPEM4|4",FALSE,47.5797
74094,"csp_3_7","act1-1","DIPL18","75119","Female",38,"TYPEM4|1",FALSE,45.4802
74095,"csp_8_4","act2-2","DIPL12","75119","Male",19,"TYPEM4|1",TRUE,38.6913
74096,"csp_3_7","act1-1","DIPL18","75119","Male",31,"TYPEM4|1",FALSE,19.6765
74097,"csp_8_5","act2-5","DIPL15","75119","Female",46,"TYPEM1|2",FALSE,52.9905
74099,"csp_5_5","act1-1","DIPL17","75119","Male",40,"TYPEM4|1",FALSE,25.8784
74102,"csp_5_6","act1-1","DIPL3","75119","Female",42,"TYPEM4|1",FALSE,59.8106
74104,"csp_3_5","act1-1","DIPL18","75119","Female",36,"TYPEM4|1",FALSE,30.431
74106,"csp_7_5","act2-1","DIPL15","75119","Female",89,"TYPEM1|2",FALSE,62.1324
74107,"csp_5_2","act1-1","DIPL3","75119","Female",36,"TYPEM1|2",FALSE,45.7629
74111,"csp_3_5","act1-1","DIPL16","75119","Male",26,"TYPEM4|1",FALSE,31.9173
74113,"csp_4_6","act1-1","DIPL18","75119","Male",43,"TYPEM1|1",FALSE,38.3584
74114,"csp_3_5","act1-1","DIPL18","75119","Female",46,"TYPEM3|2",FALSE,34.9558
74115,"csp_7_4","act2-1","DIPL14","75119","Male",59,"TYPEM1|1",FALSE,50.2335
74116,"csp_8_4","act2-2","DIPL19","75119","Female",28,"TYPEM1|2",TRUE,42.4521
74117,"csp_7_5","act2-1","DIPL19","75119","Female",63,"TYPEM1|2",FALSE,65.5152
74121,"csp_6_8","act1-2","DIPL1","75119","Male",45,"TYPEM4|4",FALSE,35.761
74125,"csp_3_7","act1-1","DIPL18","75119","Female",32,"TYPEM4|1",FALSE,41.2642
74126,"csp_5_4","act1-1","DIPL13","75119","Female",51,"TYPEM4|1",FALSE,37.6907
74129,"csp_3_7","act1-1","DIPL18","75119","Male",42,"TYPEM4|2",FALSE,28.0967
74130,"csp_3_7","act1-1","DIPL18","75119","Female",37,"TYPEM4|1",FALSE,38.8989
74131,"csp_4_5","act1-1","DIPL18","75119","Female",63,"TYPEM4|3",FALSE,33.812
74132,"csp_7_5","act2-1","DIPL11","75119","Male",97,"TYPEM4|4",FALSE,49.9751
74133,"csp_3_8","act1-1","DIPL18","75119","Female",28,"TYPEM1|2",FALSE,38.0451
74134,"csp_8_4","act2-2","DIPL14","75119","Male",18,"TYPEM4|2",TRUE,28.9905
74135,"csp_5_2","act1-1","DIPL13","75119","Female",53,"TYPEM3|2",FALSE,32.7444
74138,"csp_3_4","act1-1","DIPL18","75119","Male",42,"TYPEM1|1",FALSE,35.1093
74139,"csp_8_5","act2-5","DIPL16","75119","Male",29,"TYPEM1|1",FALSE,36.2678
74140,"csp_7_4","act2-1","DIPL18","75119","Male",78,"TYPEM4|1",FALSE,52.8929
74142,"csp_7_8","act2-1","DIPL2","75119","Male",86,"TYPEM1|1",FALSE,59.5822
74143,"csp_8_4","act2-2","DIPL17","75119","Female",23,"TYPEM1|2",TRUE,39.3951
74144,"csp_7_8","act2-1","DIPL1","75119","Female",67,"TYPEM4|4",FALSE,52.8147
74146,"csp_5_2","act1-1","DIPL13","75119","Female",57,"TYPEM4|1",FALSE,33.6238
74147,"csp_8_5","act2-2","DIPL3","75119","Female",16,"TYPEM4|1",TRUE,41.0263
74148,"csp_7_7","act2-1","DIPL13","75119","Female",82,"TYPEM1|2",FALSE,60.6943
74152,"csp_8_4","act2-2","DIPL17","75119","Male",23,"TYPEM2|0",TRUE,21.8639
74153,"csp_3_7","act1-2","DIPL18","75119","Female",32,"TYPEM2|0",FALSE,30.4091
74154,"csp_4_6","act1-1","DIPL16","75119","Female",52,"TYPEM4|1",FALSE,52.1043
74155,"csp_5_2","act1-1","DIPL13","75119","Male",57,"TYPEM4|1",FALSE,39.7934
74157,"csp_5_5","act1-1","DIPL13","75119","Female",49,"TYPEM3|2",FALSE,41.7473
74161,"csp_3_4","act1-1","DIPL11","75119","Male",66,"TYPEM3|1",FALSE,17.6091
74162,"csp_3_4","act1-1","DIPL17","75119","Female",41,"TYPEM4|1",FALSE,51.7563
74165,"csp_7_5","act2-1","DIPL17","75119","Female",71,"TYPEM4|4",FALSE,55.1047
74166,"csp_8_5","act2-5","DIPL13","75119","Female",47,"TYPEM3|2",FALSE,49.5366
74167,"csp_3_7","act1-1","DIPL14","75119","Female",47,"TYPEM1|2",FALSE,41.8095
74168,"csp_4_4","act1-1","DIPL18","75119","Male",72,"TYPEM1|1",FALSE,43.6826
74169,"csp_6_4","act1-2","DIPL3","75119","Male",60,"TYPEM1|1",FALSE,41.9682
74171,"csp_8_4","act2-2","DIPL17","75119","Female",28,"TYPEM2|0",TRUE,30.303
74172,"csp_8_6","act2-5","DIPL12","75119","Female",63,"TYPEM2|0",FALSE,53.6505
74174,"csp_5_5","act1-1","DIPL15","75119","Female",22,"TYPEM4|1",FALSE,41.5022
74175,"csp_3_3","act1-1","DIPL18","75119","Female",32,"TYPEM4|1",FALSE,43.0336
74177,"csp_3_7","act1-1","DIPL17","75119","Female",29,"TYPEM2|0",FALSE,35.0212
74179,"csp_2_2","act1-2","DIPL17","75120","Female",57,"TYPEM1|2",FALSE,46.1795
74180,"csp_5_4","act1-1","DIPL15","75120","Male",22,"TYPEM3|2",TRUE,20.212
74182,"csp_3_8","act1-1","DIPL18","75120","Male",29,"TYPEM4|1",FALSE,21.7186
74184,"csp_3_7","act1-1","DIPL18","75120","Male",53,"TYPEM4|1",FALSE,29.3712
74186,"csp_3_1","act1-1","DIPL18","75120","Female",37,"TYPEM4|1",FALSE,49.4703
74190,"csp_3_8","act1-1","DIPL18","75120","Male",25,"TYPEM2|0",TRUE,13.4271
74193,"csp_2_2","act1-1","DIPL17","75120","Male",26,"TYPEM1|1",FALSE,13.4111
74194,"csp_2_2","act1-1","DIPL15","75120","Male",51,"TYPEM4|2",FALSE,20.1159
74195,"csp_7_2","act2-1","DIPL18","75120","Female",79,"TYPEM4|4",FALSE,58.0941
74196,"csp_8_4","act2-2","DIPL12","75120","Male",19,"TYPEM4|1",TRUE,38.3576
74199,"csp_3_3","act1-1","DIPL18","75120","Male",60,"TYPEM4|1",FALSE,44.4433
74200,"csp_3_4","act1-1","DIPL18","75120","Female",29,"TYPEM4|1",FALSE,36.4157
74201,"csp_7_7","act2-1","DIPL18","75120","Male",69,"TYPEM4|4",FALSE,42.8714
74203,"csp_7_7","act2-1","DIPL11","75120","Female",68,"TYPEM1|2",FALSE,55.5405
74205,"csp_5_4","act1-1","DIPL18","75120","Female",43,"TYPEM1|2",FALSE,46.5719
74206,"csp_8_4","act2-2","DIPL12","75120","Female",15,"TYPEM4|2",TRUE,42.9815
74211,"csp_8_4","act2-2","DIPL17","75120","Female",22,"TYPEM1|2",TRUE,39.3856
74215,"csp_3_5","act1-1","DIPL18","75120","Female",39,"TYPEM4|1",FALSE,35.3092
74216,"csp_2_3","act1-1","DIPL18","75120","Female",70,"TYPEM1|2",FALSE,43.2787
74217,"csp_8_5","act2-5","DIPL14","75120","Female",31,"TYPEM3|2",FALSE,52.5757
74226,"csp_6_2","act1-1","DIPL11","75120","Male",44,"TYPEM4|1",FALSE,32.9925
74231,"csp_3_7","act1-1","DIPL18","75120","Male",32,"TYPEM4|1",FALSE,33.2965
74232,"csp_3_7","act1-1","DIPL19","75120","Female",50,"TYPEM4|1",FALSE,46.729
74235,"csp_4_3","act1-1","DIPL17","75120","Female",34,"TYPEM4|1",FALSE,40.5595
74236,"csp_8_5","act2-5","DIPL13","75120","Female",53,"TYPEM1|2",FALSE,55.2435
74243,"csp_8_4","act2-2","DIPL17","75120","Male",24,"TYPEM1|1",TRUE,32.4743
74244,"csp_3_7","act1-2","DIPL18","75120","Female",41,"TYPEM4|2",FALSE,41.9865
74247,"csp_4_5","act1-1","DIPL13","75120","Male",31,"TYPEM4|1",FALSE,30.6151
74248,"csp_7_5","act2-1","DIPL1","75120","Female",74,"TYPEM4|4",FALSE,59.6082
74250,"csp_8_5","act2-5","DIPL15","75120","Female",31,"TYPEM4|2",FALSE,43.0263
74251,"csp_3_4","act1-1","DIPL17","75120","Male",28,"TYPEM4|1",FALSE,33.0528
74252,"csp_7_5","act2-1","DIPL12","75120","Female",78,"TYPEM4|4",FALSE,63.9287
74253,"csp_4_2","act1-1","DIPL17","75120","Female",23,"TYPEM2|0",TRUE,38.9792
74255,"csp_4_6","act1-1","DIPL15","75120","Male",39,"TYPEM4|1",FALSE,21.9755
74256,"csp_4_2","act1-1","DIPL13","75120","Female",38,"TYPEM3|2",FALSE,37.4635
74259,"csp_3_7","act1-1","DIPL18","75120","Male",38,"TYPEM4|1",FALSE,29.3681
74260,"csp_5_3","act1-1","DIPL13","75120","Male",47,"TYPEM1|1",FALSE,29.6389
74262,"csp_6_7","act1-1","DIPL2","75120","Male",70,"TYPEM4|1",FALSE,49.1634
74266,"csp_4_6","act1-2","DIPL17","75120","Male",32,"TYPEM1|1",FALSE,29.5818
74267,"csp_3_8","act1-1","DIPL17","75120","Female",43,"TYPEM4|1",FALSE,36.6971
74269,"csp_8_5","act2-4","DIPL16","75120","Female",30,"TYPEM4|2",FALSE,44.454
74270,"csp_7_7","act2-1","DIPL16","75120","Female",67,"TYPEM1|2",FALSE,53.363
74275,"csp_7_4","act2-1","DIPL2","75120","Male",79,"TYPEM4|4",FALSE,57.634
74280,"csp_3_5","act1-1","DIPL18","75120","Female",54,"TYPEM4|3",FALSE,36.4899
74281,"csp_6_3","act1-2","DIPL1","75120","Female",61,"TYPEM4|4",FALSE,45.3121
74282,"csp_8_4","act2-2","DIPL3","75120","Female",17,"TYPEM4|2",TRUE,34.569
74286,"csp_2_1","act1-1","DIPL3","75120","Female",51,"TYPEM3|2",FALSE,52.1631
74288,"csp_7_8","act2-1","DIPL17","75120","Male",83,"TYPEM2|0",FALSE,37.3486
74289,"csp_5_4","act1-2","DIPL17","75120","Male",41,"TYPEM1|1",FALSE,37.0848
74290,"csp_5_2","act1-1","DIPL18","75120","Female",59,"TYPEM1|2",FALSE,48.3454
74291,"csp_4_6","act1-1","DIPL14","75120","Male",69,"TYPEM4|1",FALSE,41.7603
74294,"csp_3_1","act1-1","DIPL18","75120","Female",43,"TYPEM2|0",FALSE,39.6349
74295,"csp_8_4","act2-2","DIPL14","75120","Male",21,"TYPEM4|1",TRUE,36.7806
74296,"csp_4_6","act1-1","DIPL18","75120","Female",56,"TYPEM4|1",FALSE,44.8683
74299,"csp_2_1","act1-2","DIPL3","75120","Male",41,"TYPEM4|3",FALSE,42.3659
74302,"csp_3_7","act1-1","DIPL18","75120","Male",42,"TYPEM4|1",FALSE,38.6546
74305,"csp_5_6","act1-1","DIPL1","75120","Female",57,"TYPEM4|1",FALSE,47.9574
74306,"csp_4_3","act1-1","DIPL18","75120","Female",49,"TYPEM3|2",FALSE,33.7376
74310,"csp_3_7","act1-1","DIPL18","75120","Male",39,"TYPEM4|1",FALSE,30.645
74312,"csp_3_8","act1-1","DIPL18","75120","Male",46,"TYPEM1|1",FALSE,27.4289
74313,"csp_8_4","act2-2","DIPL3","75120","Male",17,"TYPEM3|2",TRUE,31.4767
74316,"csp_3_5","act1-1","DIPL14","75120","Male",42,"TYPEM4|1",FALSE,38.1982
74317,"csp_5_5","act1-1","DIPL15","75120","Female",24,"TYPEM3|2",TRUE,34.4764
74318,"csp_8_1","act1-2","DIPL15","75120","Female",41,"TYPEM4|2",FALSE,44.6764
74322,"csp_8_4","act2-2","DIPL14","75120","Female",22,"TYPEM3|2",TRUE,37.0033
74324,"csp_3_1","act1-1","DIPL18","75120","Male",52,"TYPEM4|1",FALSE,48.8927
74327,"csp_7_8","act2-1","DIPL2","75120","Female",76,"TYPEM1|2",FALSE,67.4894
74328,"csp_6_4","act1-1","DIPL3","75120","Male",62,"TYPEM4|2",FALSE,38.6026
74330,"csp_7_7","act2-1","DIPL13","75120","Female",65,"TYPEM4|4",FALSE,51.8465
74331,"csp_5_6","act1-2","DIPL18","75120","Male",26,"TYPEM1|1",FALSE,39.3816
74332,"csp_4_2","act1-1","DIPL14","75120","Female",27,"TYPEM4|1",TRUE,37.0472
74334,"csp_3_7","act1-1","DIPL18","75120","Female",33,"TYPEM4|1",FALSE,42.3217
74336,"csp_2_1","act1-1","DIPL14","75120","Male",32,"TYPEM4|1",FALSE,40.1873
74339,"csp_7_4","act2-1","DIPL12","75120","Male",66,"TYPEM4|3",FALSE,54.4048
74340,"csp_6_8","act1-1","DIPL15","75120","Male",45,"TYPEM4|1",FALSE,28.1326
74345,"csp_8_4","act2-2","DIPL17","75120","Female",21,"TYPEM1|2",TRUE,39.5807
74346,"csp_4_3","act1-1","DIPL17","75120","Female",51,"TYPEM3|2",FALSE,34.0648
74347,"csp_8_5","act2-5","DIPL3","75120","Male",38,"TYPEM3|2",FALSE,47.7517
74348,"csp_3_7","act1-1","DIPL17","75120","Female",52,"TYPEM4|1",FALSE,39.3916
74350,"csp_7_7","act2-1","DIPL11","75120","Female",93,"TYPEM3|2",FALSE,59.7443
74351,"csp_4_2","act1-1","DIPL19","75120","Female",51,"TYPEM1|2",FALSE,45.2689
74352,"csp_3_1","act1-1","DIPL18","75120","Male",30,"TYPEM1|1",FALSE,37.2479
74353,"csp_6_8","act1-1","DIPL17","75120","Female",32,"TYPEM1|2",FALSE,37.7397
74354,"csp_7_8","act2-1","DIPL13","75120","Female",83,"TYPEM4|4",FALSE,55.6301
74357,"csp_4_3","act1-1","DIPL18","75120","Female",51,"TYPEM3|2",FALSE,40.4186
74359,"csp_8_5","act2-4","DIPL18","75120","Female",39,"TYPEM3|2",FALSE,53.5057
74360,"csp_5_4","act1-1","DIPL17","75120","Male",48,"TYPEM2|0",FALSE,21.2516
74362,"csp_3_7","act1-1","DIPL18","75120","Female",41,"TYPEM1|2",FALSE,43.4937
74365,"csp_3_7","act1-1","DIPL18","75120","Female",31,"TYPEM3|2",FALSE,35.3127
74366,"csp_8_4","act2-2","DIPL14","75120","Female",19,"TYPEM4|1",TRUE,45.3961
74368,"csp_8_4","act2-2","DIPL12","75120","Male",19,"TYPEM3|2",FALSE,36.2945
74369,"csp_7_4","act2-1","DIPL16","75120","Female",70,"TYPEM4|4",TRUE,52.4825
74370,"csp_7_7","act2-1","DIPL2","75120","Female",77,"TYPEM1|2",FALSE,68.3874
74371,"csp_7_4","act2-1","DIPL19","75120","Female",77,"TYPEM1|2",FALSE,67.0587
74373,"csp_7_5","act2-1","DIPL15","75120","Male",68,"TYPEM4|3",FALSE,47.868
74375,"csp_4_6","act1-1","DIPL17","75120","Female",45,"TYPEM1|2",FALSE,46.7264
74376,"csp_3_7","act1-1","DIPL18","75120","Female",31,"TYPEM4|1",FALSE,35.9678
74381,"csp_7_4","act2-1","DIPL13","75120","Male",66,"TYPEM4|4",FALSE,47.1273
74382,"csp_5_5","act1-2","DIPL17","75120","Male",26,"TYPEM2|0",TRUE,25.2764
74388,"csp_4_2","act1-1","DIPL17","75120","Male",50,"TYPEM1|1",FALSE,34.3184
74390,"csp_7_7","act2-1","DIPL12","75120","Female",66,"TYPEM1|2",FALSE,63.4548
74392,"csp_7_8","act2-1","DIPL17","75120","Male",79,"TYPEM1|1",FALSE,46.6692
74393,"csp_3_7","act1-1","DIPL18","75120","Female",39,"TYPEM4|1",FALSE,41.8751
74394,"csp_7_4","act2-1","DIPL18","75120","Female",70,"TYPEM4|2",FALSE,54.7217
74397,"csp_8_4","act2-2","DIPL14","75120","Male",20,"TYPEM4|1",TRUE,36.8808
74399,"csp_8_4","act2-2","DIPL14","75120","Female",20,"TYPEM4|1",TRUE,45.312
74401,"csp_5_2","act1-1","DIPL15","75120","Female",40,"TYPEM1|2",FALSE,43.2758
74403,"csp_4_2","act1-1","DIPL16","75120","Female",52,"TYPEM3|2",FALSE,37.0439
74404,"csp_8_6","act2-4","DIPL14","75120","Female",67,"TYPEM1|2",FALSE,64.7245
74406,"csp_6_7","act1-1","DIPL13","75120","Male",46,"TYPEM4|1",FALSE,36.1483
74407,"csp_8_5","act2-2","DIPL3","75120","Male",15,"TYPEM4|1",TRUE,35.1601
74408,"csp_4_6","act1-1","DIPL16","75120","Male",49,"TYPEM1|1",FALSE,32.6828
74410,"csp_4_6","act1-1","DIPL18","75120","Male",28,"TYPEM4|2",FALSE,14.0224
74413,"csp_4_6","act1-2","DIPL18","75120","Female",23,"TYPEM1|2",TRUE,41.1074
74414,"csp_4_2","act1-1","DIPL18","75120","Female",63,"TYPEM4|1",FALSE,44.7715
74416,"csp_3_7","act1-2","DIPL3","75120","Female",41,"TYPEM3|2",FALSE,50.5525
74417,"csp_7_7","act2-1","DIPL11","75120","Male",64,"TYPEM4|3",FALSE,41.6572
74418,"csp_8_5","act2-4","DIPL17","75120","Female",55,"TYPEM4|2",FALSE,57.3127
74420,"csp_3_7","act1-1","DIPL18","75120","Male",33,"TYPEM1|1",FALSE,28.6015
74422,"csp_7_7","act2-1","DIPL17","75120","Female",82,"TYPEM1|2",FALSE,59.417
74426,"csp_4_6","act1-1","DIPL14","75120","Male",45,"TYPEM4|1",FALSE,33.1645
74431,"csp_7_2","act2-1","DIPL14","75120","Female",76,"TYPEM3|2",FALSE,58.1857
74432,"csp_3_7","act1-1","DIPL18","75120","Male",37,"TYPEM4|1",FALSE,33.7145
74433,"csp_6_3","act1-2","DIPL2","75120","Female",64,"TYPEM4|4",FALSE,50.7253
74434,"csp_8_4","act2-2","DIPL18","75120","Female",27,"TYPEM1|2",TRUE,40.6816
74436,"csp_5_4","act1-2","DIPL12","75120","Male",21,"TYPEM1|1",FALSE,39.7658
74437,"csp_6_3","act1-2","DIPL17","75120","Male",44,"TYPEM4|3",FALSE,37.9402
74438,"csp_3_3","act1-1","DIPL18","75120","Male",33,"TYPEM4|1",FALSE,29.7496
74439,"csp_5_2","act1-1","DIPL12","75120","Female",51,"TYPEM3|2",FALSE,48.0947
74442,"csp_5_3","act1-1","DIPL17","75120","Male",33,"TYPEM4|1",FALSE,31.2767
74443,"csp_8_5","act2-5","DIPL12","75120","Male",59,"TYPEM1|1",FALSE,55.0157
74447,"csp_3_5","act1-1","DIPL18","75120","Female",66,"TYPEM1|2",FALSE,41.8885
74449,"csp_3_7","act1-1","DIPL18","75120","Male",32,"TYPEM4|1",FALSE,31.9762
74451,"csp_5_6","act1-1","DIPL13","75120","Male",56,"TYPEM3|2",FALSE,37.733
74452,"csp_8_4","act2-2","DIPL3","75120","Male",17,"TYPEM4|2",TRUE,28.1603
74459,"csp_8_4","act2-2","DIPL14","75120","Male",19,"TYPEM3|2",TRUE,31.5829
74460,"csp_4_2","act1-1","DIPL16","75120","Female",33,"TYPEM4|1",FALSE,32.9989
74461,"csp_6_2","act1-2","DIPL18","75120","Male",53,"TYPEM4|3",FALSE,41.4012
74462,"csp_7_2","act2-1","DIPL2","75120","Female",81,"TYPEM1|2",FALSE,70.5401
74463,"csp_8_4","act2-2","DIPL14","75120","Male",25,"TYPEM4|4",TRUE,33.4417
74464,"csp_8_6","act2-4","DIPL12","75120","Female",93,"TYPEM3|2",FALSE,59.6626
74467,"csp_5_4","act1-1","DIPL16","75120","Male",55,"TYPEM1|1",FALSE,30.5494
74468,"csp_4_5","act1-1","DIPL18","75120","Male",43,"TYPEM3|1",FALSE,27.7577
74474,"csp_7_5","act2-1","DIPL14","75120","Male",77,"TYPEM4|4",FALSE,51.5912
74478,"csp_3_7","act1-1","DIPL17","75120","Male",25,"TYPEM4|1",TRUE,32.383
74479,"csp_8_4","act2-2","DIPL3","75120","Male",21,"TYPEM3|2",TRUE,31.4179
74480,"csp_2_3","act1-1","DIPL18","75120","Male",49,"TYPEM4|1",FALSE,28.7354
