"UNIQUE_ID","SPORTS"
46805,"CLUB601"
46845,"CLUB105"
46902,"CLUB119"
46907,"CLUB402"
46913,"CLUB233"
46975,"CLUB408"
46980,"CLUB132"
46990,"CLUB128"
46997,"CLUB402"
47003,"CLUB101"
47034,"CLUB123"
47064,"CLUB249"
47080,"CLUB103"
47111,"CLUB128"
47121,"CLUB243"
47123,"CLUB111"
47155,"CLUB111"
47157,"CLUB111"
47183,"CLUB111"
47197,"CLUB103"
47207,"CLUB403"
47217,"CLUB111"
47225,"CLUB217"
47239,"CLUB128"
47246,"CLUB126"
47255,"CLUB408"
47267,"CLUB229"
47283,"CLUB402"
47290,"CLUB111"
47294,"CLUB105"
47317,"CLUB111"
47328,"CLUB114"
47330,"CLUB123"
47341,"CLUB420"
47369,"CLUB114"
47380,"CLUB109"
47403,"CLUB232"
47408,"CLUB123"
47417,"CLUB111"
47467,"CLUB117"
47474,"CLUB605"
47476,"CLUB604"
47498,"CLUB402"
47511,"CLUB242"
47529,"CLUB111"
47545,"CLUB408"
47560,"CLUB229"
47576,"CLUB406"
47589,"CLUB111"
47597,"CLUB108"
47599,"CLUB232"
47601,"CLUB105"
47611,"CLUB218"
47612,"CLUB109"
47620,"CLUB408"
47644,"CLUB221"
47653,"CLUB111"
47676,"CLUB408"
47698,"CLUB123"
47701,"CLUB101"
47707,"CLUB111"
47724,"CLUB132"
47739,"CLUB403"
47768,"CLUB408"
47771,"CLUB111"
47780,"CLUB114"
47785,"CLUB111"
47787,"CLUB222"
47798,"CLUB101"
47808,"CLUB111"
47811,"CLUB218"
47812,"CLUB132"
47831,"CLUB403"
47833,"CLUB125"
47845,"CLUB111"
47864,"CLUB111"
47867,"CLUB403"
47888,"CLUB111"
47910,"CLUB105"
47918,"CLUB101"
47929,"CLUB403"
47962,"CLUB111"
47980,"CLUB111"
47990,"CLUB128"
48014,"CLUB407"
48053,"CLUB242"
48089,"CLUB206"
48102,"CLUB127"
48104,"CLUB123"
48107,"CLUB252"
48110,"CLUB252"
48118,"CLUB212"
48130,"CLUB115"
48136,"CLUB123"
48139,"CLUB403"
48145,"CLUB201"
48148,"CLUB408"
48191,"CLUB124"
48205,"CLUB123"
48206,"CLUB242"
48214,"CLUB111"
48229,"CLUB125"
48239,"CLUB113"
48240,"CLUB123"
48247,"CLUB106"
48251,"CLUB242"
48266,"CLUB109"
48279,"CLUB124"
48282,"CLUB109"
48296,"CLUB402"
48301,"CLUB242"
48314,"CLUB111"
48376,"CLUB111"
48378,"CLUB111"
48383,"CLUB245"
48387,"CLUB111"
48402,"CLUB108"
48415,"CLUB218"
48423,"CLUB406"
48425,"CLUB232"
48434,"CLUB413"
48438,"CLUB221"
48451,"CLUB601"
48461,"CLUB605"
48467,"CLUB111"
48481,"CLUB111"
48501,"CLUB111"
48533,"CLUB233"
48537,"CLUB403"
48551,"CLUB111"
48580,"CLUB111"
48593,"CLUB402"
48602,"CLUB107"
48616,"CLUB133"
48627,"CLUB111"
48636,"CLUB242"
48647,"CLUB413"
48650,"CLUB109"
48656,"CLUB242"
48664,"CLUB242"
48673,"CLUB106"
48698,"CLUB124"
48720,"CLUB111"
48734,"CLUB111"
48778,"CLUB402"
48788,"CLUB132"
48808,"CLUB119"
48809,"CLUB126"
48830,"CLUB132"
48833,"CLUB111"
48834,"CLUB111"
48848,"CLUB102"
48853,"CLUB101"
48854,"CLUB401"
48858,"CLUB232"
48862,"CLUB111"
48866,"CLUB111"
48883,"CLUB229"
48885,"CLUB123"
48886,"CLUB111"
48889,"CLUB242"
48891,"CLUB604"
48913,"CLUB117"
48915,"CLUB118"
48929,"CLUB112"
48944,"CLUB123"
48950,"CLUB125"
48957,"CLUB121"
48960,"CLUB124"
48981,"CLUB123"
48990,"CLUB413"
49030,"CLUB406"
49044,"CLUB124"
49053,"CLUB111"
49063,"CLUB403"
49067,"CLUB111"
49071,"CLUB123"
49084,"CLUB124"
49085,"CLUB111"
49102,"CLUB113"
49108,"CLUB111"
49131,"CLUB123"
49173,"CLUB218"
49187,"CLUB402"
49207,"CLUB402"
49208,"CLUB103"
49211,"CLUB413"
49220,"CLUB202"
49222,"CLUB229"
49223,"CLUB112"
49239,"CLUB111"
49255,"CLUB103"
49260,"CLUB406"
49276,"CLUB111"
49311,"CLUB105"
49323,"CLUB212"
49337,"CLUB111"
49350,"CLUB109"
49354,"CLUB604"
49356,"CLUB403"
49378,"CLUB109"
49400,"CLUB111"
49441,"CLUB133"
49454,"CLUB111"
49475,"CLUB111"
49476,"CLUB403"
49492,"CLUB101"
49502,"CLUB111"
49531,"CLUB105"
49533,"CLUB604"
49545,"CLUB101"
49554,"CLUB232"
49563,"CLUB123"
49619,"CLUB115"
49649,"CLUB605"
49696,"CLUB245"
49701,"CLUB205"
49715,"CLUB132"
49727,"CLUB113"
49777,"CLUB132"
49788,"CLUB242"
49792,"CLUB111"
49810,"CLUB245"
49832,"CLUB402"
49859,"CLUB410"
49863,"CLUB213"
49866,"CLUB125"
49884,"CLUB109"
49886,"CLUB111"
49894,"CLUB601"
49896,"CLUB119"
49900,"CLUB413"
49907,"CLUB402"
49914,"CLUB123"
49917,"CLUB604"
49918,"CLUB221"
49926,"CLUB410"
49935,"CLUB125"
49940,"CLUB133"
49941,"CLUB420"
49960,"CLUB605"
49963,"CLUB420"
49971,"CLUB604"
49976,"CLUB123"
49985,"CLUB111"
49996,"CLUB109"
50027,"CLUB133"
50042,"CLUB266"
50075,"CLUB109"
50101,"CLUB601"
50150,"CLUB105"
50155,"CLUB123"
50211,"CLUB218"
50231,"CLUB117"
50266,"CLUB133"
50272,"CLUB128"
50279,"CLUB111"
50296,"CLUB124"
50302,"CLUB101"
50307,"CLUB125"
50318,"CLUB132"
50319,"CLUB111"
50346,"CLUB119"
50349,"CLUB123"
50353,"CLUB129"
50361,"CLUB105"
50393,"CLUB111"
50442,"CLUB125"
50454,"CLUB129"
50457,"CLUB261"
50469,"CLUB413"
50483,"CLUB132"
50509,"CLUB105"
50511,"CLUB413"
50534,"CLUB105"
50535,"CLUB111"
50536,"CLUB413"
50573,"CLUB111"
50610,"CLUB117"
50624,"CLUB111"
50632,"CLUB111"
50657,"CLUB132"
50670,"CLUB117"
50721,"CLUB105"
50724,"CLUB604"
50733,"CLUB109"
50743,"CLUB402"
50755,"CLUB125"
50854,"CLUB601"
50856,"CLUB117"
50861,"CLUB132"
50886,"CLUB116"
50893,"CLUB123"
50901,"CLUB601"
50904,"CLUB605"
50912,"CLUB266"
50948,"CLUB111"
50961,"CLUB604"
50965,"CLUB119"
50976,"CLUB127"
50978,"CLUB129"
51012,"CLUB604"
51037,"CLUB403"
51057,"CLUB111"
51078,"CLUB405"
51111,"CLUB105"
51113,"CLUB117"
51116,"CLUB106"
51125,"CLUB501"
51147,"CLUB119"
51181,"CLUB118"
51190,"CLUB106"
51192,"CLUB106"
51195,"CLUB124"
51197,"CLUB109"
51232,"CLUB111"
51234,"CLUB245"
51239,"CLUB109"
51271,"CLUB242"
51282,"CLUB245"
51285,"CLUB111"
51300,"CLUB252"
51303,"CLUB201"
51324,"CLUB125"
51344,"CLUB119"
51363,"CLUB233"
51370,"CLUB410"
51379,"CLUB111"
51391,"CLUB125"
51392,"CLUB420"
51399,"CLUB111"
51424,"CLUB604"
51444,"CLUB111"
51448,"CLUB604"
51450,"CLUB111"
51453,"CLUB249"
51460,"CLUB604"
51479,"CLUB105"
51512,"CLUB111"
51527,"CLUB117"
51537,"CLUB605"
51584,"CLUB111"
51625,"CLUB242"
51656,"CLUB403"
51662,"CLUB249"
51674,"CLUB117"
51678,"CLUB603"
51694,"CLUB126"
51700,"CLUB402"
51701,"CLUB102"
51738,"CLUB126"
51779,"CLUB267"
51792,"CLUB132"
51803,"CLUB402"
51818,"CLUB413"
51832,"CLUB111"
51848,"CLUB229"
51864,"CLUB125"
51868,"CLUB125"
51879,"CLUB402"
51891,"CLUB601"
51947,"CLUB204"
51986,"CLUB125"
51994,"CLUB252"
51999,"CLUB402"
52001,"CLUB603"
52017,"CLUB603"
52023,"CLUB125"
52077,"CLUB601"
52080,"CLUB254"
52081,"CLUB111"
52099,"CLUB111"
52119,"CLUB124"
52124,"CLUB418"
52126,"CLUB119"
52137,"CLUB111"
52153,"CLUB402"
52180,"CLUB501"
52198,"CLUB117"
52216,"CLUB601"
52226,"CLUB229"
52259,"CLUB111"
52323,"CLUB111"
52334,"CLUB109"
52370,"CLUB405"
52379,"CLUB109"
52393,"CLUB109"
52410,"CLUB113"
52419,"CLUB403"
52427,"CLUB103"
52431,"CLUB111"
52436,"CLUB119"
52440,"CLUB132"
52448,"CLUB402"
52472,"CLUB117"
52499,"CLUB125"
52510,"CLUB604"
52573,"CLUB232"
52615,"CLUB111"
52633,"CLUB105"
52668,"CLUB128"
52700,"CLUB111"
52707,"CLUB111"
52716,"CLUB402"
52729,"CLUB105"
52782,"CLUB101"
52787,"CLUB123"
52792,"CLUB413"
52826,"CLUB113"
52839,"CLUB229"
52842,"CLUB123"
52860,"CLUB111"
52880,"CLUB410"
52950,"CLUB116"
52973,"CLUB249"
52994,"CLUB221"
53010,"CLUB101"
53025,"CLUB113"
53039,"CLUB123"
53041,"CLUB133"
53047,"CLUB604"
53092,"CLUB218"
53112,"CLUB604"
53190,"CLUB604"
53200,"CLUB105"
53217,"CLUB113"
53235,"CLUB402"
53239,"CLUB129"
53246,"CLUB245"
53247,"CLUB111"
53272,"CLUB604"
53304,"CLUB109"
53305,"CLUB253"
53320,"CLUB128"
53332,"CLUB402"
53363,"CLUB111"
53375,"CLUB123"
53401,"CLUB249"
53404,"CLUB126"
53425,"CLUB242"
53427,"CLUB111"
53459,"CLUB410"
53470,"CLUB108"
53482,"CLUB403"
53491,"CLUB111"
53500,"CLUB116"
53527,"CLUB242"
53558,"CLUB132"
53579,"CLUB111"
53589,"CLUB604"
53640,"CLUB119"
53642,"CLUB205"
53647,"CLUB117"
53665,"CLUB413"
53730,"CLUB101"
53734,"CLUB420"
53746,"CLUB402"
53759,"CLUB204"
53776,"CLUB406"
53785,"CLUB106"
53809,"CLUB242"
53821,"CLUB101"
53862,"CLUB101"
53896,"CLUB402"
53905,"CLUB111"
53931,"CLUB117"
53961,"CLUB413"
53966,"CLUB111"
53979,"CLUB206"
54014,"CLUB410"
54022,"CLUB109"
54044,"CLUB601"
54059,"CLUB501"
54061,"CLUB109"
54066,"CLUB124"
54075,"CLUB109"
54115,"CLUB124"
54127,"CLUB222"
54140,"CLUB222"
54164,"CLUB404"
54195,"CLUB124"
54223,"CLUB123"
54285,"CLUB109"
54290,"CLUB402"
54292,"CLUB117"
54322,"CLUB413"
54332,"CLUB132"
54390,"CLUB119"
54391,"CLUB126"
54418,"CLUB102"
54430,"CLUB402"
54470,"CLUB123"
54478,"CLUB117"
54483,"CLUB604"
54500,"CLUB103"
54507,"CLUB123"
54530,"CLUB125"
54532,"CLUB501"
54537,"CLUB111"
54558,"CLUB404"
54571,"CLUB124"
54574,"CLUB123"
54577,"CLUB403"
54583,"CLUB119"
54614,"CLUB407"
54623,"CLUB111"
54624,"CLUB124"
54632,"CLUB117"
54654,"CLUB111"
54662,"CLUB113"
54665,"CLUB413"
54680,"CLUB133"
54683,"CLUB111"
54697,"CLUB402"
54700,"CLUB403"
54705,"CLUB242"
54724,"CLUB407"
54730,"CLUB221"
54735,"CLUB413"
54738,"CLUB101"
54740,"CLUB403"
54743,"CLUB601"
54761,"CLUB109"
54763,"CLUB222"
54767,"CLUB202"
54768,"CLUB123"
54770,"CLUB115"
54773,"CLUB105"
54776,"CLUB221"
54781,"CLUB119"
54784,"CLUB219"
54786,"CLUB109"
54792,"CLUB115"
54808,"CLUB249"
54821,"CLUB111"
54835,"CLUB129"
54838,"CLUB114"
54858,"CLUB105"
54860,"CLUB210"
54863,"CLUB105"
54873,"CLUB111"
54881,"CLUB232"
54905,"CLUB123"
54909,"CLUB604"
54914,"CLUB403"
54921,"CLUB109"
54933,"CLUB413"
54942,"CLUB604"
54975,"CLUB101"
54986,"CLUB111"
54994,"CLUB105"
55002,"CLUB111"
55006,"CLUB125"
55033,"CLUB604"
55036,"CLUB249"
55048,"CLUB123"
55063,"CLUB111"
55068,"CLUB229"
55069,"CLUB229"
55083,"CLUB111"
55092,"CLUB111"
55100,"CLUB111"
55121,"CLUB109"
55140,"CLUB417"
55150,"CLUB202"
55189,"CLUB413"
55201,"CLUB111"
55205,"CLUB403"
55208,"CLUB403"
55254,"CLUB402"
55290,"CLUB101"
55331,"CLUB125"
55344,"CLUB402"
55371,"CLUB410"
55385,"CLUB420"
55391,"CLUB245"
55418,"CLUB408"
55431,"CLUB406"
55441,"CLUB111"
55453,"CLUB109"
55454,"CLUB111"
55463,"CLUB111"
55474,"CLUB109"
55488,"CLUB111"
55492,"CLUB111"
55502,"CLUB132"
55507,"CLUB111"
55510,"CLUB402"
55514,"CLUB402"
55523,"CLUB117"
55524,"CLUB125"
55538,"CLUB408"
55566,"CLUB115"
55582,"CLUB408"
55583,"CLUB132"
55585,"CLUB115"
55590,"CLUB111"
55596,"CLUB119"
55614,"CLUB109"
55636,"CLUB202"
55660,"CLUB111"
55671,"CLUB408"
55676,"CLUB218"
55679,"CLUB111"
55686,"CLUB124"
55688,"CLUB123"
55698,"CLUB111"
55738,"CLUB258"
55745,"CLUB132"
55751,"CLUB111"
55756,"CLUB111"
55759,"CLUB109"
55768,"CLUB221"
55769,"CLUB111"
55784,"CLUB111"
55789,"CLUB242"
55800,"CLUB243"
55801,"CLUB403"
55802,"CLUB403"
55860,"CLUB111"
55874,"CLUB417"
55882,"CLUB123"
55905,"CLUB111"
55930,"CLUB202"
55971,"CLUB221"
55994,"CLUB604"
55999,"CLUB604"
56011,"CLUB413"
56022,"CLUB604"
56030,"CLUB111"
56086,"CLUB101"
56091,"CLUB123"
56094,"CLUB403"
56121,"CLUB413"
56174,"CLUB105"
56182,"CLUB109"
56184,"CLUB101"
56192,"CLUB124"
56196,"CLUB413"
56205,"CLUB111"
56207,"CLUB111"
56223,"CLUB111"
56232,"CLUB201"
56238,"CLUB111"
56266,"CLUB604"
56315,"CLUB125"
56317,"CLUB245"
56338,"CLUB109"
56354,"CLUB132"
56382,"CLUB118"
56400,"CLUB105"
56407,"CLUB413"
56411,"CLUB221"
56430,"CLUB117"
56475,"CLUB105"
56497,"CLUB105"
56509,"CLUB408"
56535,"CLUB201"
56547,"CLUB105"
56552,"CLUB218"
56567,"CLUB101"
56577,"CLUB111"
56638,"CLUB605"
56660,"CLUB413"
56667,"CLUB403"
56676,"CLUB111"
56682,"CLUB111"
56711,"CLUB105"
56715,"CLUB123"
56738,"CLUB109"
56743,"CLUB249"
56762,"CLUB111"
56779,"CLUB111"
56787,"CLUB221"
56827,"CLUB101"
56844,"CLUB128"
56865,"CLUB117"
56879,"CLUB232"
56938,"CLUB109"
56942,"CLUB111"
56953,"CLUB604"
56980,"CLUB111"
57000,"CLUB111"
57015,"CLUB111"
57026,"CLUB125"
57028,"CLUB102"
57064,"CLUB402"
57072,"CLUB402"
57087,"CLUB111"
57203,"CLUB111"
57217,"CLUB211"
57222,"CLUB413"
57229,"CLUB111"
57239,"CLUB413"
57262,"CLUB214"
57299,"CLUB218"
57323,"CLUB242"
57334,"CLUB604"
57374,"CLUB413"
57382,"CLUB258"
57450,"CLUB105"
57460,"CLUB119"
57472,"CLUB105"
57514,"CLUB111"
57516,"CLUB111"
57536,"CLUB109"
57579,"CLUB109"
57608,"CLUB105"
57627,"CLUB111"
57679,"CLUB126"
57684,"CLUB111"
57701,"CLUB109"
57722,"CLUB111"
57731,"CLUB604"
57739,"CLUB604"
57778,"CLUB111"
57798,"CLUB209"
57805,"CLUB407"
57812,"CLUB250"
57817,"CLUB132"
57845,"CLUB413"
57848,"CLUB111"
57853,"CLUB211"
57863,"CLUB407"
57931,"CLUB132"
57932,"CLUB401"
57933,"CLUB111"
57946,"CLUB117"
57961,"CLUB119"
57963,"CLUB245"
57969,"CLUB123"
57970,"CLUB133"
57992,"CLUB256"
57995,"CLUB113"
58015,"CLUB133"
58022,"CLUB132"
58033,"CLUB119"
58038,"CLUB103"
58052,"CLUB132"
58053,"CLUB117"
58056,"CLUB133"
58060,"CLUB123"
58074,"CLUB406"
58088,"CLUB101"
58092,"CLUB123"
58102,"CLUB111"
58106,"CLUB111"
58107,"CLUB420"
58118,"CLUB109"
58123,"CLUB111"
58143,"CLUB101"
58146,"CLUB206"
58149,"CLUB413"
58151,"CLUB101"
58155,"CLUB111"
58156,"CLUB402"
58182,"CLUB103"
58190,"CLUB110"
58200,"CLUB109"
58217,"CLUB132"
58224,"CLUB111"
58237,"CLUB111"
58242,"CLUB106"
58249,"CLUB132"
58289,"CLUB111"
58296,"CLUB101"
58299,"CLUB132"
58301,"CLUB206"
58302,"CLUB242"
58330,"CLUB404"
58335,"CLUB266"
58344,"CLUB252"
58364,"CLUB413"
58372,"CLUB404"
58383,"CLUB105"
58397,"CLUB123"
58398,"CLUB406"
58417,"CLUB242"
58424,"CLUB123"
58438,"CLUB125"
58441,"CLUB109"
58447,"CLUB111"
58455,"CLUB115"
58462,"CLUB123"
58465,"CLUB109"
58473,"CLUB111"
58476,"CLUB119"
58500,"CLUB117"
58505,"CLUB119"
58512,"CLUB262"
58513,"CLUB413"
58518,"CLUB403"
58532,"CLUB107"
58537,"CLUB110"
58552,"CLUB242"
58562,"CLUB413"
58595,"CLUB408"
58596,"CLUB420"
58621,"CLUB222"
58626,"CLUB413"
58640,"CLUB111"
58664,"CLUB221"
58667,"CLUB125"
58669,"CLUB403"
58677,"CLUB402"
58692,"CLUB115"
58693,"CLUB111"
58707,"CLUB111"
58708,"CLUB242"
58726,"CLUB133"
58751,"CLUB128"
58754,"CLUB604"
58759,"CLUB101"
58762,"CLUB604"
58763,"CLUB242"
58777,"CLUB123"
58788,"CLUB413"
58811,"CLUB413"
58816,"CLUB118"
58824,"CLUB413"
58832,"CLUB257"
58834,"CLUB221"
58840,"CLUB111"
58841,"CLUB110"
58856,"CLUB111"
58864,"CLUB242"
58869,"CLUB109"
58876,"CLUB109"
58880,"CLUB413"
58889,"CLUB124"
58902,"CLUB245"
58914,"CLUB109"
58915,"CLUB109"
58921,"CLUB212"
58924,"CLUB123"
58937,"CLUB111"
58939,"CLUB124"
58956,"CLUB123"
58999,"CLUB253"
59002,"CLUB109"
59030,"CLUB406"
59036,"CLUB245"
59046,"CLUB133"
59053,"CLUB109"
59054,"CLUB403"
59099,"CLUB133"
59104,"CLUB132"
59124,"CLUB102"
59127,"CLUB242"
59146,"CLUB121"
59164,"CLUB604"
59171,"CLUB401"
59178,"CLUB128"
59187,"CLUB241"
59213,"CLUB132"
59220,"CLUB133"
59227,"CLUB105"
59241,"CLUB253"
59250,"CLUB404"
59252,"CLUB261"
59265,"CLUB109"
59273,"CLUB242"
59274,"CLUB111"
59353,"CLUB604"
59357,"CLUB604"
59360,"CLUB109"
59384,"CLUB117"
59418,"CLUB408"
59441,"CLUB401"
59491,"CLUB109"
59512,"CLUB109"
59522,"CLUB402"
59526,"CLUB133"
59543,"CLUB125"
59568,"CLUB111"
59574,"CLUB115"
59576,"CLUB105"
59591,"CLUB133"
59594,"CLUB202"
59595,"CLUB133"
59597,"CLUB245"
59601,"CLUB133"
59606,"CLUB604"
59607,"CLUB401"
59610,"CLUB101"
59637,"CLUB245"
59638,"CLUB222"
59640,"CLUB105"
59643,"CLUB413"
59647,"CLUB604"
59658,"CLUB105"
59678,"CLUB604"
59692,"CLUB413"
59699,"CLUB410"
59713,"CLUB133"
59723,"CLUB413"
59757,"CLUB601"
59789,"CLUB410"
59804,"CLUB402"
59834,"CLUB241"
59838,"CLUB105"
59840,"CLUB229"
59854,"CLUB128"
59857,"CLUB132"
59862,"CLUB101"
59867,"CLUB242"
59871,"CLUB111"
59886,"CLUB132"
59895,"CLUB115"
59898,"CLUB101"
59907,"CLUB402"
59908,"CLUB417"
59914,"CLUB123"
59927,"CLUB241"
59933,"CLUB111"
59935,"CLUB604"
59940,"CLUB413"
59943,"CLUB413"
59963,"CLUB241"
59964,"CLUB105"
59984,"CLUB111"
59994,"CLUB125"
59999,"CLUB420"
60003,"CLUB111"
60007,"CLUB402"
60018,"CLUB105"
60021,"CLUB402"
60030,"CLUB123"
60056,"CLUB123"
60067,"CLUB404"
60072,"CLUB604"
60073,"CLUB133"
60074,"CLUB111"
60117,"CLUB133"
60118,"CLUB129"
60121,"CLUB121"
60127,"CLUB229"
60134,"CLUB121"
60137,"CLUB401"
60172,"CLUB121"
60199,"CLUB111"
60207,"CLUB118"
60216,"CLUB123"
60218,"CLUB133"
60221,"CLUB101"
60228,"CLUB402"
60249,"CLUB229"
60273,"CLUB242"
60277,"CLUB106"
60283,"CLUB101"
60287,"CLUB229"
60294,"CLUB108"
60303,"CLUB125"
60310,"CLUB123"
60312,"CLUB111"
60314,"CLUB111"
60326,"CLUB133"
60328,"CLUB103"
60329,"CLUB246"
60341,"CLUB106"
60348,"CLUB218"
60354,"CLUB242"
60360,"CLUB258"
60368,"CLUB107"
60370,"CLUB604"
60385,"CLUB121"
60390,"CLUB127"
60408,"CLUB133"
60415,"CLUB111"
60428,"CLUB105"
60431,"CLUB242"
60442,"CLUB413"
60448,"CLUB245"
60450,"CLUB133"
60464,"CLUB121"
60472,"CLUB402"
60485,"CLUB245"
60488,"CLUB604"
60501,"CLUB242"
60503,"CLUB111"
60513,"CLUB604"
60514,"CLUB105"
60520,"CLUB221"
60539,"CLUB402"
60574,"CLUB133"
60581,"CLUB245"
60586,"CLUB111"
60600,"CLUB113"
60602,"CLUB123"
60612,"CLUB113"
60615,"CLUB111"
60633,"CLUB417"
60634,"CLUB133"
60636,"CLUB407"
60637,"CLUB132"
60642,"CLUB125"
60677,"CLUB245"
60683,"CLUB123"
60723,"CLUB211"
60728,"CLUB212"
60792,"CLUB209"
60795,"CLUB420"
60833,"CLUB124"
60836,"CLUB106"
60924,"CLUB221"
60926,"CLUB402"
60943,"CLUB229"
60944,"CLUB123"
60946,"CLUB212"
60974,"CLUB413"
60999,"CLUB413"
61017,"CLUB219"
61060,"CLUB402"
61082,"CLUB233"
61106,"CLUB242"
61125,"CLUB402"
61129,"CLUB242"
61136,"CLUB133"
61143,"CLUB420"
61149,"CLUB123"
61151,"CLUB242"
61157,"CLUB125"
61164,"CLUB402"
61166,"CLUB111"
61171,"CLUB403"
61197,"CLUB243"
61199,"CLUB109"
61202,"CLUB105"
61203,"CLUB123"
61228,"CLUB258"
61229,"CLUB109"
61242,"CLUB133"
61243,"CLUB105"
61244,"CLUB109"
61246,"CLUB133"
61258,"CLUB117"
61271,"CLUB111"
61280,"CLUB604"
61284,"CLUB105"
61285,"CLUB123"
61295,"CLUB408"
61313,"CLUB408"
61324,"CLUB105"
61331,"CLUB109"
61342,"CLUB112"
61350,"CLUB111"
61384,"CLUB403"
61404,"CLUB245"
61405,"CLUB229"
61414,"CLUB105"
61416,"CLUB111"
61418,"CLUB267"
61424,"CLUB601"
61455,"CLUB233"
61458,"CLUB402"
61519,"CLUB132"
61538,"CLUB127"
61539,"CLUB105"
61559,"CLUB111"
61560,"CLUB114"
61561,"CLUB132"
61572,"CLUB114"
61582,"CLUB105"
61584,"CLUB103"
61613,"CLUB123"
61626,"CLUB111"
61638,"CLUB113"
61659,"CLUB103"
61667,"CLUB111"
61668,"CLUB213"
61678,"CLUB111"
61686,"CLUB105"
61705,"CLUB129"
61715,"CLUB114"
61734,"CLUB125"
61752,"CLUB118"
61766,"CLUB403"
61771,"CLUB408"
61772,"CLUB111"
61777,"CLUB604"
61781,"CLUB420"
61783,"CLUB403"
61792,"CLUB123"
61797,"CLUB123"
61800,"CLUB109"
61803,"CLUB403"
61821,"CLUB111"
61822,"CLUB111"
61833,"CLUB401"
61853,"CLUB111"
61855,"CLUB125"
61868,"CLUB115"
61877,"CLUB111"
61887,"CLUB111"
61891,"CLUB113"
61893,"CLUB604"
61924,"CLUB111"
61934,"CLUB113"
61938,"CLUB111"
61952,"CLUB111"
61958,"CLUB213"
61963,"CLUB242"
61970,"CLUB111"
61985,"CLUB111"
61986,"CLUB125"
62000,"CLUB105"
62005,"CLUB408"
62019,"CLUB210"
62024,"CLUB111"
62026,"CLUB232"
62028,"CLUB111"
62039,"CLUB117"
62044,"CLUB123"
62054,"CLUB201"
62057,"CLUB115"
62059,"CLUB221"
62067,"CLUB218"
62100,"CLUB408"
62113,"CLUB114"
62129,"CLUB408"
62143,"CLUB117"
62152,"CLUB408"
62183,"CLUB111"
62190,"CLUB110"
62191,"CLUB115"
62195,"CLUB415"
62201,"CLUB113"
62202,"CLUB405"
62213,"CLUB410"
62222,"CLUB119"
62233,"CLUB111"
62234,"CLUB105"
62236,"CLUB111"
62252,"CLUB111"
62269,"CLUB111"
62275,"CLUB133"
62294,"CLUB604"
62325,"CLUB122"
62337,"CLUB111"
62339,"CLUB123"
62349,"CLUB218"
62354,"CLUB101"
62360,"CLUB604"
62369,"CLUB604"
62441,"CLUB111"
62454,"CLUB117"
62459,"CLUB111"
62493,"CLUB129"
62514,"CLUB132"
62529,"CLUB105"
62537,"CLUB403"
62543,"CLUB604"
62553,"CLUB114"
62557,"CLUB132"
62578,"CLUB401"
62592,"CLUB232"
62600,"CLUB204"
62626,"CLUB410"
62627,"CLUB603"
62632,"CLUB105"
62639,"CLUB103"
62652,"CLUB252"
62762,"CLUB103"
62765,"CLUB109"
62768,"CLUB111"
62769,"CLUB111"
62771,"CLUB129"
62813,"CLUB121"
62815,"CLUB406"
62838,"CLUB408"
62850,"CLUB109"
62855,"CLUB222"
62858,"CLUB125"
62865,"CLUB109"
62867,"CLUB121"
62875,"CLUB233"
62890,"CLUB111"
62920,"CLUB219"
62930,"CLUB111"
62934,"CLUB605"
62936,"CLUB115"
62937,"CLUB111"
62965,"CLUB126"
62974,"CLUB402"
62985,"CLUB403"
62990,"CLUB402"
63000,"CLUB129"
63037,"CLUB113"
63040,"CLUB111"
63074,"CLUB420"
63080,"CLUB103"
63099,"CLUB213"
63116,"CLUB254"
63117,"CLUB111"
63119,"CLUB111"
63120,"CLUB204"
63121,"CLUB408"
63155,"CLUB604"
63176,"CLUB218"
63177,"CLUB105"
63181,"CLUB105"
63190,"CLUB408"
63197,"CLUB501"
63205,"CLUB221"
63210,"CLUB123"
63216,"CLUB113"
63222,"CLUB108"
63229,"CLUB125"
63231,"CLUB213"
63295,"CLUB402"
63298,"CLUB204"
63300,"CLUB111"
63304,"CLUB604"
63306,"CLUB261"
63317,"CLUB604"
63336,"CLUB111"
63344,"CLUB605"
63353,"CLUB111"
63356,"CLUB111"
63364,"CLUB105"
63381,"CLUB123"
63417,"CLUB115"
63450,"CLUB123"
63459,"CLUB121"
63465,"CLUB403"
63468,"CLUB121"
63484,"CLUB123"
63499,"CLUB115"
63513,"CLUB111"
63515,"CLUB604"
63526,"CLUB111"
63546,"CLUB418"
63551,"CLUB604"
63560,"CLUB111"
63626,"CLUB132"
63631,"CLUB413"
63637,"CLUB111"
63660,"CLUB109"
63663,"CLUB111"
63665,"CLUB406"
63672,"CLUB410"
63683,"CLUB121"
63688,"CLUB401"
63700,"CLUB212"
63703,"CLUB132"
63716,"CLUB206"
63718,"CLUB403"
63740,"CLUB402"
63762,"CLUB408"
63798,"CLUB117"
63814,"CLUB111"
63848,"CLUB402"
63878,"CLUB111"
63884,"CLUB123"
63903,"CLUB125"
63911,"CLUB123"
63928,"CLUB410"
63941,"CLUB115"
63946,"CLUB111"
63960,"CLUB113"
63969,"CLUB111"
63972,"CLUB133"
63973,"CLUB604"
63997,"CLUB114"
64001,"CLUB101"
64013,"CLUB213"
64028,"CLUB402"
64051,"CLUB261"
64056,"CLUB111"
64060,"CLUB119"
64062,"CLUB210"
